SampleID;Index;OlinkID;UniProt;Assay;MissingFreq;Panel;Panel_Lot_Nr;PlateID;QC_Warning;LOD;NPX;Normalization;Assay_Warning
S01;45;OID31016;Q15714;TSC22D1;0.0909;Neurology_II;B13806;P1;PASS;-6.741;-6.7774;Plate control;PASS
S01;45;OID31017;Q9H6Q3;SLA2;0.1477;Neurology_II;B13806;P1;PASS;-7.315;-7.2891;Plate control;PASS
S01;45;OID31018;O95202;LETM1;0;Neurology_II;B13806;P1;PASS;-7.7204;-7.3019;Plate control;PASS
S01;45;OID31019;O95295;SNAPIN;0.0909;Neurology_II;B13806;P1;PASS;-6.0185;-6.0372;Plate control;PASS
S01;45;OID31020;Q8N967;LRTM2;0;Neurology_II;B13806;P1;PASS;-6.4393;-4.9148;Plate control;PASS
S01;45;OID31021;P30419;NMT1;0.0909;Neurology_II;B13806;P1;PASS;-6.6998;-6.0199;Plate control;PASS
S01;45;OID31022;O43432;EIF4G3;0;Neurology_II;B13806;P1;PASS;-8.605;-7.26;Plate control;PASS
S01;45;OID31023;Q13084;MRPL28;0.4886;Neurology_II;B13806;P1;PASS;-5.9527;-5.8076;Plate control;PASS
S01;45;OID31024;P53367;ARFIP1;0.2386;Neurology_II;B13806;P1;PASS;-5.7149;-5.6586;Plate control;PASS
S01;45;OID31025;Q9UH03;SEPTIN3;0;Neurology_II;B13806;P1;PASS;-6.3303;-4.2808;Plate control;PASS
S01;45;OID31026;Q08378;GOLGA3;0.0341;Neurology_II;B13806;P1;PASS;-6.372;-5.9195;Plate control;PASS
S01;45;OID31027;O75792;RNASEH2A;0;Neurology_II;B13806;P1;PASS;-6.6112;-5.5093;Plate control;PASS
S01;45;OID31028;Q9H6H4;REEP4;0.9432;Neurology_II;B13806;P1;PASS;-4.771;-5.4979;Plate control;PASS
S01;45;OID31029;Q9H777;ELAC1;0;Neurology_II;B13806;P1;PASS;-8.1691;-6.9023;Plate control;PASS
S01;45;OID31030;Q8WWV3;RTN4IP1;0;Neurology_II;B13806;P1;WARN;-7.8877;-6.1534;Plate control;PASS
S01;45;OID31031;P51687;SUOX;0.6932;Neurology_II;B13806;P1;PASS;-5.3125;-5.5598;Plate control;PASS
S01;45;OID31032;Q6UWW0;LCN15;0;Neurology_II;B13806;P1;PASS;-6.1855;-4.3288;Plate control;PASS
S01;45;OID31033;Q96PE7;MCEE;0.2159;Neurology_II;B13806;P1;PASS;-7.3064;-7.1932;Plate control;PASS
S01;45;OID31034;Q96I25;RBM17;0;Neurology_II;B13806;P1;PASS;-7.8165;-6.9464;Plate control;PASS
S01;45;OID31035;O43776;NARS1;0.2159;Neurology_II;B13806;P1;PASS;-7.0545;-6.9625;Plate control;PASS
S01;45;OID31036;Q14197;MRPL58;0.2045;Neurology_II;B13806;P1;PASS;-6.572;-7.338;Plate control;PASS
S01;45;OID31037;Q9BUJ2;HNRNPUL1;0.0455;Neurology_II;B13806;P1;PASS;-6.0536;-5.3566;Plate control;PASS
S01;45;OID31038;Q01826;SATB1;0.6932;Neurology_II;B13806;P1;WARN;-4.3641;-4.4326;Plate control;PASS
S01;45;OID31039;P54284;CACNB3;0.1023;Neurology_II;B13806;P1;PASS;-8.0884;-6.8371;Plate control;PASS
S01;45;OID31040;Q5JSP0;FGD3;0.0341;Neurology_II;B13806;P1;PASS;-8.2883;-7.0393;Plate control;PASS
S01;45;OID31041;Q9NWU2;GID8;0.8977;Neurology_II;B13806;P1;PASS;-5.2396;-5.7047;Plate control;PASS
S01;45;OID31042;Q8IWQ3;BRSK2;0.8864;Neurology_II;B13806;P1;PASS;-5.1708;-5.7729;Plate control;PASS
S01;45;OID31043;O94830;DDHD2;0;Neurology_II;B13806;P1;PASS;-7.1007;-5.958;Plate control;PASS
S01;45;OID31044;Q9BUP0;EFHD1;0;Neurology_II;B13806;P1;PASS;-7.6035;-4.5899;Plate control;PASS
S01;45;OID31045;Q9NPG4;PCDH12;0;Neurology_II;B13806;P1;PASS;-7.7834;-4.7695;Plate control;PASS
S01;45;OID31046;Q14160;SCRIB;0;Neurology_II;B13806;P1;PASS;-9.1581;-6.9392;Plate control;PASS
S01;45;OID31047;P51649;ALDH5A1;0.2159;Neurology_II;B13806;P1;WARN;-6.3619;-6.0618;Plate control;PASS
S01;45;OID31048;P04439;HLA-A;0;Neurology_II;B13806;P1;PASS;-5.6982;-3.3913;Plate control;PASS
S01;45;OID31049;Q9BXI9;C1QTNF6;0.9886;Neurology_II;B13806;P1;PASS;-4.9561;-5.4996;Plate control;PASS
S01;45;OID31050;P14902;IDO1;0;Neurology_II;B13806;P1;PASS;-8.9653;-4.4858;Plate control;PASS
S01;45;OID31051;P29377;S100G;0.0455;Neurology_II;B13806;P1;PASS;-5.9777;-5.4617;Plate control;PASS
S01;45;OID31052;P31751;AKT2;0;Neurology_II;B13806;P1;PASS;-8.1532;-7.0246;Plate control;PASS
S01;45;OID31053;P68400;CSNK2A1;0.3182;Neurology_II;B13806;P1;PASS;-5.3589;-5.657;Plate control;PASS
S01;45;OID31054;P61764;STXBP1;0.4318;Neurology_II;B13806;P1;PASS;-8.5463;-8.4137;Plate control;PASS
S01;45;OID31055;Q9BZE9;ASPSCR1;0;Neurology_II;B13806;P1;PASS;-9.6322;-8.2364;Plate control;PASS
S01;45;OID31056;Q9H6S1;AZI2;0.0682;Neurology_II;B13806;P1;PASS;-7.5681;-6.729;Plate control;PASS
S01;45;OID31057;Q6ZVM7;TOM1L2;0.7727;Neurology_II;B13806;P1;PASS;-8.613;-8.5299;Plate control;PASS
S01;45;OID31058;Q99460;PSMD1;0.6364;Neurology_II;B13806;P1;PASS;-8.0035;-8.2643;Plate control;PASS
S01;45;OID31059;P78318;IGBP1;0.0227;Neurology_II;B13806;P1;PASS;-8.38;-7.0889;Plate control;PASS
S01;45;OID31060;Q9H4X1;RGCC;0.0341;Neurology_II;B13806;P1;PASS;-6.8664;-6.0148;Plate control;PASS
S01;45;OID31061;Q8WXW3-4;PIBF1;0.0227;Neurology_II;B13806;P1;PASS;-8.1823;-7.2894;Plate control;PASS
S01;45;OID31062;Q6Y7W6;GIGYF2;0;Neurology_II;B13806;P1;PASS;-7.774;-6.0347;Plate control;PASS
S01;45;OID31063;Q96HC4;PDLIM5;0;Neurology_II;B13806;P1;PASS;-8.9666;-6.9408;Plate control;PASS
S01;45;OID31064;Q6GQQ9;OTUD7B;0;Neurology_II;B13806;P1;PASS;-8.3597;-6.8205;Plate control;PASS
S01;45;OID31065;Q9NWM8;FKBP14;0;Neurology_II;B13806;P1;PASS;-9.8602;-6.597;Plate control;PASS
S01;45;OID31066;Q92859;NEO1;0;Neurology_II;B13806;P1;PASS;-10.1172;-5.4375;Plate control;PASS
S01;45;OID31067;O15240;VGF;0;Neurology_II;B13806;P1;PASS;-8.6175;-4.9792;Plate control;PASS
S01;45;OID31068;Q5SW96;LDLRAP1;0.1591;Neurology_II;B13806;P1;PASS;-8.3304;-7.7642;Plate control;PASS
S01;45;OID31069;Q16625;OCLN;0;Neurology_II;B13806;P1;PASS;-9.9627;-6.351;Plate control;PASS
S01;45;OID31070;Q5T5Y3;CAMSAP1;0;Neurology_II;B13806;P1;PASS;-10.2404;-7.8766;Plate control;PASS
S01;45;OID31071;P78352;DLG4;0.4659;Neurology_II;B13806;P1;PASS;-4.135;-4.2542;Plate control;PASS
S01;45;OID31072;Q6PKH6;DHRS4L2;0.5682;Neurology_II;B13806;P1;PASS;-3.765;-4.0003;Plate control;PASS
S01;45;OID31073;Q14149;MORC3;0.7727;Neurology_II;B13806;P1;PASS;-2.2243;-2.9526;Plate control;PASS
S01;45;OID31074;Q9H251;CDH23;0.125;Neurology_II;B13806;P1;PASS;-3.6765;-3.0698;Plate control;PASS
S01;45;OID31075;Q86VP1;TAX1BP1;0;Neurology_II;B13806;P1;PASS;-6.0974;-4.181;Plate control;PASS
S01;45;OID31076;Q8IWY9;CDAN1;0.7841;Neurology_II;B13806;P1;PASS;-2.1046;-2.6172;Plate control;PASS
S01;45;OID31077;Q8N163;CCAR2;0.0227;Neurology_II;B13806;P1;PASS;-4.6549;-3.4382;Plate control;PASS
S01;45;OID31078;P13995;MTHFD2;0.9318;Neurology_II;B13806;P1;PASS;-3.4157;-4.0069;Plate control;PASS
S01;45;OID31079;Q92599;SEPTIN8;0;Neurology_II;B13806;P1;PASS;-6.6388;-3.5153;Plate control;PASS
S01;45;OID31080;O77932;DXO;0.1477;Neurology_II;B13806;P1;PASS;-5.1039;-4.7505;Plate control;PASS
S01;45;OID31081;P43320;CRYBB2;0;Neurology_II;B13806;P1;PASS;-3.7759;-3.372;Plate control;PASS
S01;45;OID31082;P26718;KLRK1;0;Neurology_II;B13806;P1;PASS;-7.0838;-3.0366;Plate control;PASS
S01;45;OID31083;P01350;GAST;0;Neurology_II;B13806;P1;PASS;-4.9204;-3.865;Plate control;PASS
S01;45;OID31084;Q96RU2;USP28;0.625;Neurology_II;B13806;P1;PASS;-3.831;-3.1835;Plate control;PASS
S01;45;OID31085;Q9H1P3;OSBPL2;0.5227;Neurology_II;B13806;P1;PASS;-3.5317;-3.18;Plate control;PASS
S01;45;OID31086;O15269;SPTLC1;0.0114;Neurology_II;B13806;P1;PASS;-4.8693;-4.3397;Plate control;PASS
S01;45;OID31087;O60890;OPHN1;0;Neurology_II;B13806;P1;PASS;-6.3494;-4.5887;Plate control;PASS
S01;45;OID31088;Q53GL0;PLEKHO1;0.2045;Neurology_II;B13806;P1;PASS;-5.6221;-5.2062;Plate control;PASS
S01;45;OID31089;P21579;SYT1;0;Neurology_II;B13806;P1;PASS;-5.775;-3.6889;Plate control;PASS
S01;45;OID31090;Q13277;STX3;0;Neurology_II;B13806;P1;PASS;-5.427;-2.6763;Plate control;PASS
S01;45;OID31091;Q6UXV0;GFRAL;0;Neurology_II;B13806;P1;PASS;-6.4062;-4.1084;Plate control;PASS
S01;45;OID31092;Q9BQT9;CLSTN3;0.1591;Neurology_II;B13806;P1;PASS;-4.1371;-3.4089;Plate control;PASS
S01;45;OID31093;Q2L4Q9;PRSS53;0;Neurology_II;B13806;P1;PASS;-6.3806;-4.374;Plate control;PASS
S01;45;OID31094;Q5VV43;KIAA0319;0;Neurology_II;B13806;P1;PASS;-8.303;-3.475;Plate control;PASS
S01;45;OID31095;Q9BRJ6;C7orf50;0.1023;Neurology_II;B13806;P1;PASS;-3.3259;-2.6217;Plate control;PASS
S01;45;OID31096;Q8IXS6;PALM2;0;Neurology_II;B13806;P1;PASS;-4.1048;-2.7791;Plate control;PASS
S01;45;OID31097;P0CG30;GSTT2B;0;Neurology_II;B13806;P1;PASS;-5.9686;-1.156;Plate control;PASS
S01;45;OID31098;Q9BPX1;HSD17B14;0;Neurology_II;B13806;P1;PASS;-6.3933;-4.1019;Plate control;PASS
S01;45;OID31099;Q15256;PTPRR;0;Neurology_II;B13806;P1;PASS;-8.0242;-2.1042;Plate control;PASS
S01;45;OID31100;P10092;CALCB;0;Neurology_II;B13806;P1;PASS;-6.3629;-5.1925;Plate control;PASS
S01;45;OID31101;Q6UX71;PLXDC2;0;Neurology_II;B13806;P1;PASS;-7.0924;-5.2825;Plate control;PASS
S01;45;OID31102;Q9BXI3;NT5C1A;0;Neurology_II;B13806;P1;PASS;-6.3446;-4.4692;Plate control;PASS
S01;45;OID31103;O60235;TMPRSS11D;0;Neurology_II;B13806;P1;PASS;-5.8742;-4.4021;Plate control;PASS
S01;45;OID31104;Q5F1R6;DNAJC21;0.9091;Neurology_II;B13806;P1;PASS;-4.9494;-5.3469;Plate control;PASS
S01;45;OID31105;P62760;VSNL1;0;Neurology_II;B13806;P1;PASS;-7.071;-4.2157;Plate control;PASS
S01;45;OID31106;Q6QNY0;BLOC1S3;0.8295;Neurology_II;B13806;P1;PASS;-4.0168;-3.9308;Plate control;PASS
S01;45;OID31107;Q03014;HHEX;0;Neurology_II;B13806;P1;PASS;-9.3233;-4.3167;Plate control;PASS
S01;45;OID31108;Q8TAT2;FGFBP3;0;Neurology_II;B13806;P1;PASS;-7.6379;-3.7478;Plate control;PASS
S01;45;OID31109;Q03252;LMNB2;0;Neurology_II;B13806;P1;PASS;-7.076;-3.9679;Plate control;PASS
S01;45;OID31110;Q6P1J6;PLB1;0;Neurology_II;B13806;P1;PASS;-6.6376;-4.0161;Plate control;PASS
S01;45;OID31111;Q99704;DOK1;0;Neurology_II;B13806;P1;PASS;-7.5217;-5.9146;Plate control;PASS
S01;45;OID31112;Q9P2X3;IMPACT;0;Neurology_II;B13806;P1;WARN;-3.7938;-1.7344;Plate control;PASS
S01;45;OID31113;P46937;YAP1;0;Neurology_II;B13806;P1;PASS;-7.7635;-3.9023;Plate control;PASS
S01;45;OID31114;Q6XQN6;NAPRT;0.1364;Neurology_II;B13806;P1;PASS;-4.9262;-3.9735;Plate control;PASS
S01;45;OID31115;Q9NPE2;NGRN;0.9886;Neurology_II;B13806;P1;PASS;-2.1457;-3.0913;Plate control;PASS
S01;45;OID31116;Q8WYQ3;CHCHD10;0;Neurology_II;B13806;P1;PASS;-9.801;-5.7145;Plate control;PASS
S01;45;OID31117;P59780;AP3S2;0.3523;Neurology_II;B13806;P1;PASS;-3.6821;-3.0122;Plate control;PASS
S01;45;OID31118;Q9ULA0;DNPEP;0;Neurology_II;B13806;P1;PASS;-5.4705;-1.0061;Plate control;PASS
S01;45;OID31119;P13861;PRKAR2A;0;Neurology_II;B13806;P1;PASS;-5.4162;-1.9424;Plate control;PASS
S01;45;OID31120;Q15025;TNIP1;0;Neurology_II;B13806;P1;PASS;-3.8894;-1.6304;Plate control;PASS
S01;45;OID31121;O14530;TXNDC9;0.0455;Neurology_II;B13806;P1;PASS;-1.8917;-0.6598;Plate control;PASS
S01;45;OID31122;P54315;PNLIPRP1;0;Neurology_II;B13806;P1;PASS;-10.8653;-5.6423;Plate control;PASS
S01;45;OID31123;Q9Y3C0;WASHC3;0;Neurology_II;B13806;P1;PASS;-5.5829;-3.8844;Plate control;PASS
S01;45;OID31124;Q9UKY0;PRND;0;Neurology_II;B13806;P1;PASS;-3.8292;-1.085;Plate control;PASS
S01;45;OID31125;P47813;EIF1AX;0.5909;Neurology_II;B13806;P1;PASS;-4.7748;-5.4364;Plate control;PASS
S01;45;OID31126;Q13938;CAPS;0;Neurology_II;B13806;P1;PASS;-6.177;-2.8475;Plate control;PASS
S01;45;OID31127;Q4ZHG4;FNDC1;0;Neurology_II;B13806;P1;PASS;-11.0671;-5.8882;Plate control;PASS
S01;45;OID31128;P32455;GBP1;0;Neurology_II;B13806;P1;PASS;-7.2011;0.5702;Plate control;PASS
S01;45;OID31129;P51460;INSL3;0;Neurology_II;B13806;P1;PASS;-3.7049;-1.2609;Plate control;PASS
S01;45;OID31130;Q8WW22;DNAJA4;0;Neurology_II;B13806;P1;PASS;-8.8545;-6.8482;Plate control;PASS
S01;45;OID31131;Q9UBC9;SPRR3;0;Neurology_II;B13806;P1;PASS;-12.8416;-5.1391;Plate control;PASS
S01;45;OID31132;P08579;SNRPB2;0.0227;Neurology_II;B13806;P1;PASS;-5.1843;-4.2426;Plate control;PASS
S01;45;OID31133;Q92888;ARHGEF1;0;Neurology_II;B13806;P1;PASS;-6.4497;-3.1538;Plate control;PASS
S01;45;OID31134;A0FGR8;ESYT2;0;Neurology_II;B13806;P1;PASS;-6.1335;-4.8686;Plate control;PASS
S01;45;OID31135;P55210;CASP7;0.0568;Neurology_II;B13806;P1;PASS;-5.9688;-5.5224;Plate control;PASS
S01;45;OID31136;Q7Z4V5;HDGFL2;0;Neurology_II;B13806;P1;PASS;-5.0224;-3.5718;Plate control;PASS
S01;45;OID31137;O95954;FTCD;0;Neurology_II;B13806;P1;PASS;-5.5483;-3.5119;Plate control;PASS
S01;45;OID31138;P11137;MAP2;0.4432;Neurology_II;B13806;P1;PASS;-3.4285;-3.2064;Plate control;PASS
S01;45;OID31139;Q01432;AMPD3;0;Neurology_II;B13806;P1;PASS;-4.014;-2.2797;Plate control;PASS
S01;45;OID31140;Q9Y6X8;ZHX2;0;Neurology_II;B13806;P1;PASS;-4.9469;-4.2216;Plate control;PASS
S01;45;OID31141;O75146;HIP1R;0;Neurology_II;B13806;P1;PASS;-5.5778;-3.8446;Plate control;PASS
S01;45;OID31142;P54819;AK2;0.0455;Neurology_II;B13806;P1;PASS;-7.404;-5.954;Plate control;PASS
S01;45;OID31143;O60220;TIMM8A;0;Neurology_II;B13806;P1;PASS;-6.9894;-6.0106;Plate control;PASS
S01;45;OID31144;P07320;CRYGD;0;Neurology_II;B13806;P1;PASS;-5.0106;-1.3682;Plate control;PASS
S01;45;OID31145;Q9NR46;SH3GLB2;0;Neurology_II;B13806;P1;PASS;-8.3333;-5.0314;Plate control;PASS
S01;45;OID31146;Q9NRY6;PLSCR3;0;Neurology_II;B13806;P1;PASS;-7.6715;-4.989;Plate control;PASS
S01;45;OID31147;Q96CN9;GCC1;0;Neurology_II;B13806;P1;PASS;-3.9478;-2.5671;Plate control;PASS
S01;45;OID31148;Q9NXV2;KCTD5;0;Neurology_II;B13806;P1;PASS;-7.0637;-5.029;Plate control;PASS
S01;45;OID31149;P54252;ATXN3;0;Neurology_II;B13806;P1;PASS;-7.2025;-4.6316;Plate control;PASS
S01;45;OID31150;Q8IXM2;BAP18;0;Neurology_II;B13806;P1;PASS;-7.1233;-3.695;Plate control;PASS
S01;45;OID31151;A8MVW5;HEPACAM2;0;Neurology_II;B13806;P1;PASS;-7.3037;-3.6292;Plate control;PASS
S01;45;OID31152;Q07817;BCL2L1;0;Neurology_II;B13806;P1;PASS;-8.6707;-6.9233;Plate control;PASS
S01;45;OID31153;Q8TF65;GIPC2;0;Neurology_II;B13806;P1;PASS;-5.6375;-4.6315;Plate control;PASS
S01;45;OID31154;P53814;SMTN;0;Neurology_II;B13806;P1;PASS;-6.4777;-5.0648;Plate control;PASS
S01;45;OID31155;Q00722;PLCB2;0;Neurology_II;B13806;P1;PASS;-8.2707;-6.3332;Plate control;PASS
S01;45;OID31156;Q8N4C8;MINK1;0;Neurology_II;B13806;P1;PASS;-9.4248;-7.1798;Plate control;PASS
S01;45;OID31157;P40313;CTRL;0;Neurology_II;B13806;P1;PASS;-9.4496;-3.6335;Plate control;PASS
S01;45;OID21161;P22307;SCP2;0.1364;Oncology;B04404;P1;PASS;-3.8636;-3.6233;Plate control;PASS
S01;45;OID21162;Q6NXT1;ANKRD54;0.0909;Oncology;B04404;P1;PASS;-3.9724;-3.0165;Plate control;PASS
S01;45;OID21163;Q7Z6M1;RABEPK;0.0341;Oncology;B04404;P1;PASS;-4.473;-3.9239;Plate control;PASS
S01;45;OID21164;Q7Z7D3;VTCN1;0.0682;Oncology;B04404;P1;PASS;-4.579;-2.5263;Plate control;PASS
S01;45;OID21165;Q8IWL2;SFTPA1;0.0114;Oncology;B04404;P1;PASS;-4.5259;-3.9262;Plate control;PASS
S01;45;OID21166;P54727;RAD23B;0;Oncology;B04404;P1;PASS;-4.1349;-2.6985;Plate control;PASS
S01;45;OID21167;Q92982;NINJ1;0;Oncology;B04404;P1;PASS;-4.2026;-1.4007;Plate control;PASS
S01;45;OID21168;P01242;GH2;0;Oncology;B04404;P1;PASS;-5.3271;-1.859;Plate control;PASS
S01;45;OID21169;Q6PGN9;PSRC1;0.1023;Oncology;B04404;P1;PASS;-3.5234;-3.2966;Plate control;PASS
S01;45;OID21170;O14662;STX16;0.0795;Oncology;B04404;P1;PASS;-3.5946;-2.9896;Plate control;PASS
S01;45;OID21171;P06731;CEACAM5;0;Oncology;B04404;P1;PASS;-4.6979;-3.5507;Plate control;PASS
S01;45;OID21172;O60828;PQBP1;0;Oncology;B04404;P1;WARN;-4.7679;-3.8326;Plate control;PASS
S01;45;OID21173;A4D1B5;GSAP;0;Oncology;B04404;P1;PASS;-0.7234;0.0609;Plate control;PASS
S01;45;OID21174;Q7LG56;RRM2B;0;Oncology;B04404;P1;PASS;-5.8045;-2.6907;Plate control;PASS
S01;45;OID21175;O14964;HGS;0;Oncology;B04404;P1;PASS;-3.8451;-2.7479;Plate control;PASS
S01;45;OID21176;Q9P0J1;PDP1;0;Oncology;B04404;P1;PASS;-4.4412;-3.6433;Plate control;PASS
S01;45;OID21177;P49788;RARRES1;0;Oncology;B04404;P1;PASS;-3.0964;-2.1801;Plate control;PASS
S01;45;OID21178;O75787;ATP6AP2;0;Oncology;B04404;P1;PASS;-4.4135;-2.651;Plate control;PASS
S01;45;OID21179;Q9H4P4;RNF41;0;Oncology;B04404;P1;PASS;-4.5277;-2.225;Plate control;PASS
S01;45;OID21180;Q15797;SMAD1;0.8636;Oncology;B04404;P1;PASS;-2.1404;-2.669;Plate control;PASS
S01;45;OID21181;Q9Y5V3;MAGED1;0.0114;Oncology;B04404;P1;PASS;-3.3859;-0.9879;Plate control;PASS
S01;45;OID21182;Q8N5S9;CAMKK1;0;Oncology;B04404;P1;PASS;-4.4966;-3.9074;Plate control;PASS
S01;45;OID21183;Q9NRA1;PDGFC;0;Oncology;B04404;P1;PASS;-3.1219;-2.1924;Plate control;PASS
S01;45;OID21184;P35813;PPM1A;0.1818;Oncology;B04404;P1;PASS;-3.0626;-1.6116;Plate control;PASS
S01;45;OID21185;P43629;KIR3DL1;0;Oncology;B04404;P1;PASS;-8.4741;-3.6569;Plate control;PASS
S01;45;OID21186;Q08AG7;MZT1;0.125;Oncology;B04404;P1;PASS;-3.5501;-3.451;Plate control;PASS
S01;45;OID21187;P31350;RRM2;0;Oncology;B04404;P1;PASS;-4.147;-1.4405;Plate control;PASS
S01;45;OID21188;P41586;ADCYAP1R1;0;Oncology;B04404;P1;PASS;-5.3321;-3.6184;Plate control;PASS
S01;45;OID21189;Q8NBZ7;UXS1;0;Oncology;B04404;P1;PASS;-3.4948;-1.8296;Plate control;PASS
S01;45;OID21191;Q9NS15;LTBP3;0;Oncology;B04404;P1;PASS;-5.3958;-2.5135;Plate control;PASS
S01;45;OID21192;P39748;FEN1;0;Oncology;B04404;P1;WARN;-3.8552;-3.3188;Plate control;PASS
S01;45;OID21193;Q6BAA4;FCRLB;0;Oncology;B04404;P1;PASS;-4.6095;-2.477;Plate control;PASS
S01;45;OID21194;P50749;RASSF2;0;Oncology;B04404;P1;PASS;-4.1042;-2.4764;Plate control;PASS
S01;45;OID21195;O75493;CA11;0;Oncology;B04404;P1;PASS;-4.5966;-1.7043;Plate control;PASS
S01;45;OID21196;P43628;KIR2DL3;0;Oncology;B04404;P1;PASS;-5.0404;-2.0204;Plate control;PASS
S01;45;OID21197;Q9Y243;AKT3;0.0227;Oncology;B04404;P1;PASS;-6.0128;-4.445;Plate control;PASS
S01;45;OID21198;P21810;BGN;0;Oncology;B04404;P1;PASS;-4.9203;-0.7281;Plate control;PASS
S01;45;OID21199;P35070;BTC;0;Oncology;B04404;P1;PASS;-4.1458;-3.4279;Plate control;PASS
S01;45;OID21200;P48643;CCT5;0.1591;Oncology;B04404;P1;PASS;-2.0533;-1.9902;Plate control;PASS
S01;45;OID21201;Q9UKR0;KLK12;0;Oncology;B04404;P1;PASS;-3.3538;-2.8118;Plate control;PASS
S01;45;OID21202;Q07960;ARHGAP1;0.2273;Oncology;B04404;P1;PASS;-2.7448;-2.137;Plate control;PASS
S01;45;OID21203;P46060;RANGAP1;0.0341;Oncology;B04404;P1;PASS;-3.763;-2.536;Plate control;PASS
S01;45;OID21204;Q7Z434;MAVS;0;Oncology;B04404;P1;PASS;-3.9607;-2.9774;Plate control;PASS
S01;45;OID21205;Q05516;ZBTB16;0;Oncology;B04404;P1;PASS;-4.017;-2.6821;Plate control;PASS
S01;45;OID21206;Q7L5Y9;MAEA;0.2727;Oncology;B04404;P1;PASS;-3.6746;-2.9687;Plate control;PASS
S01;45;OID21207;P07332;FES;1;Oncology;B04404;P1;PASS;-0.6431;-2.0471;Plate control;PASS
S01;45;OID21208;P34130;NTF4;0.1023;Oncology;B04404;P1;PASS;-3.284;-2.1822;Plate control;PASS
S01;45;OID21209;Q96NB1;CEP20;0;Oncology;B04404;P1;PASS;-5.1557;-4.0312;Plate control;PASS
S01;45;OID21210;O15116;LSM1;0.4091;Oncology;B04404;P1;PASS;-4.0213;-3.2768;Plate control;PASS
S01;45;OID21211;Q9Y265;RUVBL1;0;Oncology;B04404;P1;PASS;-4.8589;-2.037;Plate control;PASS
S01;45;OID21212;O00221;NFKBIE;0.0114;Oncology;B04404;P1;PASS;-4.8031;-4.3448;Plate control;PASS
S01;45;OID21213;Q9UKS7;IKZF2;0.9091;Oncology;B04404;P1;PASS;-3.9799;-4.2937;Plate control;PASS
S01;45;OID21214;Q9P0V8;SLAMF8;0;Oncology;B04404;P1;PASS;-4.5206;-2.3979;Plate control;PASS
S01;45;OID21215;P31994;FCGR2B;0;Oncology;B04404;P1;PASS;-6.8401;-3.7657;Plate control;PASS
S01;45;OID21216;Q3B7J2;GFOD2;0;Oncology;B04404;P1;PASS;-1.3556;0.5215;Plate control;PASS
S01;45;OID21217;Q13490;BIRC2;0.1023;Oncology;B04404;P1;PASS;-3.9353;-2.9282;Plate control;PASS
S01;45;OID21218;Q8IWL1;SFTPA2;0;Oncology;B04404;P1;PASS;-5.9396;-2.4565;Plate control;PASS
S01;45;OID21219;O43752;STX6;0.0682;Oncology;B04404;P1;PASS;-4.8472;-3.6191;Plate control;PASS
S01;45;OID21220;O60907;TBL1X;0.0795;Oncology;B04404;P1;PASS;-4.0599;-3.5604;Plate control;PASS
S01;45;OID21221;P25786;PSMA1;0.75;Oncology;B04404;P1;PASS;-3.7471;-3.9695;Plate control;PASS
S01;45;OID21222;Q9UQQ2;SH2B3;0;Oncology;B04404;P1;PASS;-5.1386;-3.8469;Plate control;PASS
S01;45;OID21224;O75380;NDUFS6;0;Oncology;B04404;P1;PASS;-7.8235;-4.0626;Plate control;PASS
S01;45;OID21225;O75569;PRKRA;0;Oncology;B04404;P1;PASS;-5.3354;-3.8201;Plate control;PASS
S01;45;OID21226;O95786;DDX58;0;Oncology;B04404;P1;PASS;-5.1453;-2.5349;Plate control;PASS
S01;45;OID21227;P43490;NAMPT;0;Oncology;B04404;P1;PASS;-5.6806;-3.2654;Plate control;PASS
S01;45;OID21228;Q6EIG7;CLEC6A;0;Oncology;B04404;P1;PASS;-5.2314;-2.5327;Plate control;PASS
S01;45;OID21229;Q9Y2Z0;SUGT1;0.6136;Oncology;B04404;P1;PASS;-3.5176;-4.4304;Plate control;PASS
S01;45;OID21230;Q8WUX2;CHAC2;0.3182;Oncology;B04404;P1;WARN;-3.8273;-3.1501;Plate control;PASS
S01;45;OID21231;Q9Y223;GNE;0.25;Oncology;B04404;P1;PASS;-4.5684;-4.8643;Plate control;PASS
S01;45;OID21232;P04637;TP53;0.0227;Oncology;B04404;P1;PASS;-6.12;-4.6806;Plate control;PASS
S01;45;OID21233;Q06787;FMR1;0.2386;Oncology;B04404;P1;WARN;-5.6136;-3.5764;Plate control;PASS
S01;45;OID21234;P55008;AIF1;0;Oncology;B04404;P1;PASS;-6.8192;-3.4686;Plate control;PASS
S01;45;OID21235;Q9Y639;NPTN;0;Oncology;B04404;P1;PASS;-6.162;-3.5447;Plate control;PASS
S01;45;OID21236;Q9BUE0;MED18;0.125;Oncology;B04404;P1;PASS;-3.8288;-3.7628;Plate control;PASS
S01;45;OID21237;P01375;TNF;0;Oncology;B04404;P1;PASS;-5.2346;-2.6996;Plate control;PASS
S01;45;OID21238;P30260;CDC27;0.0341;Oncology;B04404;P1;PASS;-4.798;-3.5749;Plate control;PASS
S01;45;OID21239;Q01543;FLI1;0.6591;Oncology;B04404;P1;PASS;-2.6055;-3.3806;Plate control;PASS
S01;45;OID21240;O00186;STXBP3;0.4545;Oncology;B04404;P1;PASS;-3.1496;-3.2666;Plate control;PASS
